event_id,latitude,longitude,event_date,event_time,confidence,bright_ti4,bright_ti5,frp,daynight,cluster_id,nearest_facility_distance_m,nearest_facility_type,facilities_within_radius,total_detections,active_days,cluster_mean_frp,cluster_max_frp,persistence_score,ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction
2558,7.9495,79.85543,2026-09-04,08:35:00,n,339.74,294.86,3.96,D,,4459.38354415,industrial_area,1,1.0,1.0,,,0.0,0.5918919280968974,-0.1727489340821394,-0.5630269933185995,0.2177804063231876,0.1215247259717021,0.913330078125
2559,7.96289,81.33191,2026-09-04,08:35:00,n,344.81,299.96,8.43,D,,,,0,1.0,1.0,,,0.0,0.3493894100791361,0.024179936995935,-0.4027283623435299,0.314310546791603,0.2203978514726259,1.0
2563,8.00805,80.60468,2026-09-04,08:35:00,n,330.09,294.71,1.61,D,,,,0,1.0,1.0,,,0.0,0.3784128564486302,0.0507197994001002,-0.4693906165250837,0.3080196777482342,0.2061820070593967,1.0
2569,8.12243,80.51514,2026-09-04,08:35:00,n,334.58,295.56,6.02,D,,,,0,1.0,1.0,,,0.0,0.4862668302910994,-0.0594309170791477,-0.518719747037018,0.254433569266439,0.1549565918062398,1.0
2570,8.14543,80.06309,2026-09-04,08:35:00,n,331.23,290.64,2.4,D,,,,0,1.0,1.0,,,0.0,0.5005551121097227,-0.0227151794393907,-0.542848892844648,0.2848997210557155,0.1762986043595482,0.874755859375
2577,8.2431,80.11183,2026-09-04,08:35:00,n,330.25,297.73,1.97,D,,,,0,1.0,1.0,,,0.0,0.4129092785565966,0.0113324148162407,-0.4869377322260304,0.3145101868807921,0.2007766198867065,0.83642578125
2580,8.25512,80.10616,2026-09-04,08:35:00,n,343.26,297.74,4.31,D,,,,0,1.0,1.0,,,0.0,0.5498616346062178,-0.0877851682397101,-0.5598454528206811,0.2668150315200646,0.156327825817903,0.818603515625
2581,8.27044,80.33495,2026-09-04,08:35:00,n,332.14,298.82,3.03,D,,2266.12776808,power_plant,1,1.0,1.0,,,0.0,0.4842881669208986,-0.0158617407803137,-0.5307284108937216,0.2929455169353469,0.1806747617330625,0.999267578125
2582,8.31202,80.59825,2026-09-04,08:35:00,n,332.09,295.22,5.69,D,,,,0,1.0,1.0,,,0.0,0.4755515802261029,-0.0210231162923245,-0.5303197553084792,0.2866697574317636,0.1752342344824076,0.96630859375
2583,8.31947,80.29152,2026-09-04,08:35:00,n,342.47,298.99,8.9,D,,,,0,1.0,1.0,,,0.0,0.3904792195430626,0.0136693585262907,-0.470986503312227,0.3226821913595797,0.2067206417385141,0.844482421875
2584,8.324,80.23045,2026-09-04,08:35:00,n,345.94,300.71,7.54,D,,,,0,1.0,1.0,,,0.0,0.3594253653049835,0.0470849090913556,-0.4557627471458913,0.3210067903221839,0.2133936559364956,0.7119140625
2585,8.33193,80.77122,2026-09-04,08:35:00,n,333.02,294.04,1.65,D,,,,0,1.0,1.0,,,0.0,0.3945434643037345,-0.0030357050674881,-0.4942257668024895,0.3362488039965683,0.2141139161612955,1.0
2591,8.38549,80.29862,2026-09-04,08:35:00,n,330.45,299.96,2.31,D,,,,0,1.0,1.0,,,0.0,0.3752036497493713,0.0368956271937753,-0.4735524083853937,0.322275562421314,0.2136479011238336,0.97705078125
2592,8.38778,80.78993,2026-09-04,08:35:00,n,330.12,297.13,6.16,D,,,,0,1.0,1.0,,,0.0,0.4256595312212081,0.0240648813980215,-0.5071601279871549,0.3040627685832078,0.1934004150671171,1.0
2595,8.40441,80.68349,2026-09-04,08:35:00,n,332.62,294.1,1.64,D,,,,0,1.0,1.0,,,0.0,0.4323363685311929,0.0276408876945226,-0.5104914038725332,0.2726972655900681,0.1810087891308285,1.0
2598,8.41519,80.446,2026-09-04,08:35:00,n,331.74,294.71,2.86,D,,4055.82388116,industrial_area,3,1.0,1.0,,,0.0,0.4922742810536142,-0.0550580037544889,-0.5324965572945853,0.2808512258272213,0.1768280934549939,0.846435546875
2605,8.4458,80.23885,2026-09-04,08:35:00,n,339.02,295.82,2.9,D,,,,0,1.0,1.0,,,0.0,0.3771402150939928,0.0656464431834496,-0.4810336252287223,0.3372297879368922,0.2223892633109057,0.977783203125
2606,8.45281,81.09965,2026-09-04,08:35:00,n,333.83,298.89,5.03,D,,,,0,1.0,1.0,,,0.0,0.2021317274776407,0.100553125004082,-0.3516980589318463,0.4098317382740788,0.2876667235905188,1.0
2610,8.48686,80.47081,2026-09-04,08:35:00,n,346.93,299.07,10.21,D,,,,0,1.0,1.0,,,0.0,0.4293113177515958,0.0130259141395396,-0.5065776551625397,0.3193026856315555,0.2021360108246881,1.0
2611,8.51423,80.24119,2026-09-04,08:35:00,n,332.7,298.56,3.23,D,,,,0,1.0,1.0,,,0.0,0.4055626695839439,0.0055957215127386,-0.4953778530905315,0.3233917112132243,0.2053122507498803,0.868896484375
2615,8.53881,80.8772,2026-09-04,08:35:00,n,345.24,299.8,6.79,D,,,,0,1.0,1.0,,,0.0,0.458348649726272,-0.0462819943359157,-0.4920882822681898,0.3026227541063235,0.195616528372966,1.0
2622,8.57884,80.78347,2026-09-04,08:35:00,n,330.04,296.85,4.34,D,,,,0,1.0,1.0,,,0.0,0.4062165951891838,0.0140901818287848,-0.484097345459529,0.2898722657118924,0.1908164060787385,1.0
2623,8.61746,77.98914,2026-09-04,08:35:00,n,342.96,299.73,3.29,D,,,,0,1.0,1.0,,,0.0,0.4795068565673988,-0.0955364900181073,-0.4939736562469821,0.2342048341079134,0.1637356200353679,1.0
2637,8.66234,80.83396,2026-09-04,08:35:00,n,339.9,296.36,10.8,D,,,,0,1.0,1.0,,,0.0,0.5342556835659357,-0.048126106821569,-0.5589472244650766,0.2630428954034869,0.1571535888751896,1.0
2638,8.66597,77.40293,2026-09-04,08:35:00,l,332.62,304.58,6.07,D,,,,0,1.0,1.0,,,0.0,0.3599826468508377,0.0625410093928849,-0.4305553781472937,0.3178703079613714,0.225969428160134,0.9990234375
2639,8.66727,80.25673,2026-09-04,08:35:00,n,332.11,299.3,4.23,D,,,,0,1.0,1.0,,,0.0,0.5664237588599269,-0.1125017903393949,-0.5460475319612176,0.2583962409016241,0.1484018794825684,0.441650390625
2640,8.69263,80.37619,2026-09-04,08:35:00,n,337.9,299.88,4.7,D,,,,0,1.0,1.0,,,0.0,0.3274295275376139,0.0598315969540428,-0.4326869475003093,0.3231755868037786,0.2249489464650736,0.81103515625
2643,8.72472,80.76887,2026-09-04,08:35:00,n,330.69,297.64,4.75,D,,,,0,1.0,1.0,,,0.0,0.5789643024005089,-0.1093268742319445,-0.5866216022731832,0.2482065674539626,0.1439472167985513,1.0
2644,8.73204,77.86298,2026-09-04,08:35:00,n,347.6,304.0,16.91,D,,,,0,1.0,1.0,,,0.0,0.2408791601838846,0.1358227821008737,-0.3832340531182404,0.3391643066679535,0.2685797605190601,1.0
2645,8.75154,80.99869,2026-09-04,08:35:00,n,334.21,298.07,4.67,D,,,,0,1.0,1.0,,,0.0,0.532867074681409,-0.0935591212125712,-0.5500098764104334,0.297576709021996,0.1833335693982007,1.0
2651,8.81464,77.83777,2026-09-04,08:35:00,n,342.22,304.59,11.75,D,,,,0,1.0,1.0,,,0.0,0.3102184075663635,0.0687927586570039,-0.4041884041670866,0.2902083742210379,0.2173172118727961,1.0
2652,8.84638,77.70205,2026-09-04,08:35:00,n,345.51,310.41,22.48,D,,3850.50431172,industrial_area,5,1.0,1.0,,,0.0,0.1980924669269488,0.116212424467494,-0.3361834935373604,0.3039566894221934,0.2368187010488327,1.0
2653,8.88569,77.40527,2026-09-04,08:35:00,n,339.72,306.78,5.49,D,,,,0,1.0,1.0,,,0.0,0.3938944031533662,-0.0359357686962616,-0.464280670980059,0.2638929442855442,0.1938269042238971,1.0
2655,8.92773,77.46704,2026-09-04,08:35:00,n,336.21,305.16,2.97,D,,,,0,1.0,1.0,,,0.0,0.3614146531357087,-0.0404336174674637,-0.4299864881088802,0.2885654296869688,0.1945663086648892,1.0
2656,8.93915,77.83005,2026-09-04,08:35:00,n,339.25,301.79,7.77,D,,751.78920449,power_plant,5,1.0,1.0,,,0.0,0.169622381199901,0.1958063910700411,-0.2921822100790293,0.2513088625455566,0.2034437500897183,1.0
2657,8.9637,80.59013,2026-09-04,08:35:00,n,342.29,295.02,4.33,D,,,,0,1.0,1.0,,,0.0,0.3624152543452554,0.0465179326920385,-0.4656734346800408,0.3145369787947194,0.2114938421472381,0.76123046875
2658,8.96668,80.38145,2026-09-04,08:35:00,n,336.94,299.16,3.75,D,,,,0,1.0,1.0,,,0.0,0.5410038793505216,-0.0745252359944522,-0.5605360277561681,0.261729247798474,0.162754606018024,0.9541015625
2664,9.10274,80.49466,2026-09-04,08:35:00,n,331.95,296.92,4.45,D,,,,0,1.0,1.0,,,0.0,0.746832080913323,-0.2403434276885571,-0.6581596262785463,0.1771166789868954,0.0867835671067017,0.992431640625
2667,9.20293,77.64448,2026-09-04,08:35:00,n,345.47,309.68,19.15,D,,,,0,1.0,1.0,,,0.0,0.1844807960140543,0.1448887405973093,-0.306244520939681,0.2133603760576079,0.1794878661257826,1.0
2669,9.33688,76.59934,2026-09-04,08:35:00,n,331.72,299.27,2.02,D,,2944.1135877,industrial_area,2,1.0,1.0,,,0.0,0.5890554986745596,-0.1492883698127413,-0.5324630749457021,0.2493131706004358,0.1525066899700343,0.350341796875
2676,9.62262,78.11741,2026-09-04,08:35:00,n,340.95,306.67,10.24,D,,,,0,1.0,1.0,,,0.0,0.2344894513468974,0.0371589692159581,-0.3362569411354701,0.2488888916996074,0.2228271974254312,1.0
2679,10.16672,78.79148,2026-09-04,08:35:00,n,331.56,300.74,8.56,D,,,,0,1.0,1.0,,,0.0,0.4090038880526205,0.0493952439094597,-0.503894650410128,0.351040942327927,0.2433724854145111,1.0
2680,10.16814,78.80172,2026-09-04,08:35:00,n,335.48,300.33,6.42,D,,,,0,1.0,1.0,,,0.0,0.4135217009819022,0.0547976724468101,-0.5245927049340484,0.3453493164925021,0.2403627197309106,1.0
2681,10.28257,78.88253,2026-09-04,08:35:00,n,334.67,298.75,2.52,D,,,,0,1.0,1.0,,,0.0,0.4462888595007559,-0.0267256114083639,-0.4818713191398532,0.3131949953767616,0.2226178955024806,1.0
2682,10.31339,79.34061,2026-09-04,08:35:00,n,330.68,296.16,2.09,D,,,,0,1.0,1.0,,,0.0,0.2467701471396914,0.0996345172452375,-0.3297356312419698,0.3331867921660887,0.2626272703746508,1.0
2683,12.0522,78.36801,2026-09-04,08:35:00,n,333.87,298.13,4.2,D,,,,0,1.0,1.0,,,0.0,0.3676900629099941,0.0248486786511767,-0.4419457539771999,0.3006949334155567,0.2340261426249109,0.934814453125
2684,12.80993,77.7602,2026-09-04,08:35:00,n,332.58,298.05,3.52,D,,2131.14967589,industrial_area,165,1.0,1.0,,,0.0,0.4154862082897997,-0.0124268228363996,-0.4512003132332799,0.2803341402124262,0.1910292974359764,0.100830078125
2685,13.90749,78.06878,2026-09-04,08:35:00,n,335.38,301.05,1.75,D,,,,0,1.0,1.0,,,0.0,0.2183214982399113,0.1344735867715292,-0.3601774804067187,0.4323220932323516,0.3376948144204919,0.77685546875
2688,14.5526,77.48568,2026-09-04,08:35:00,n,330.23,293.53,2.5,D,,,,0,1.0,1.0,,,0.0,0.2503113139577397,0.0699440162732387,-0.3543674445798085,0.3869199093093768,0.2881234167305855,0.967529296875
2689,14.9584,75.91736,2026-09-04,08:37:00,n,334.21,296.21,2.59,D,,,,0,1.0,1.0,,,0.0,0.6049720588421651,-0.1490371604288686,-0.5472320764162262,0.2462548390831998,0.1433451610707467,0.022705078125
2692,15.52757,73.99412,2026-09-04,08:37:00,n,332.48,297.41,3.12,D,,,,0,1.0,1.0,,,0.0,0.6013850126876451,-0.2252895263681691,-0.5077919984267188,0.2145682308328576,0.1173475187778183,0.45263671875
2693,17.6268,82.57391,2026-09-04,08:37:00,n,330.76,288.86,4.48,D,,,,0,1.0,1.0,,,0.0,0.7110825981519033,-0.2162686348996154,-0.6556913042146459,0.2083747557935567,0.1137205077657199,1.0
2700,24.0682,72.24971,2026-09-04,08:37:00,n,330.15,300.13,1.4,D,,,,0,1.0,1.0,,,0.0,0.4162021936148434,-0.0710004862182546,-0.4001112325846965,0.3320033477483389,0.2400921027228044,0.284423828125
2701,25.9841,73.41638,2026-09-04,08:37:00,n,340.25,290.2,5.6,D,,,,0,1.0,1.0,,,0.0,0.1864524668282228,0.0851999206935325,-0.2278340694338016,0.3360005614931651,0.2810840820711746,1.0
2702,27.14095,72.44164,2026-09-04,08:37:00,l,335.03,305.47,1.99,D,,2083.09124818,power_plant,1,1.0,1.0,,,0.0,0.330063236045547,-0.0435222515106959,-0.3883639416823293,0.3395668945959187,0.2743644286347262,1.0
2704,28.45174,68.14686,2026-09-04,08:39:00,n,334.81,303.04,24.53,D,,,,0,1.0,1.0,,,0.0,0.5049357306777678,-0.1733412561085548,-0.4729188594469123,0.2167217529149638,0.1536164795643344,1.0
2707,29.80486,72.78429,2026-09-04,08:39:00,n,337.49,299.65,4.92,D,,,,0,1.0,1.0,,,0.0,0.6271895735493297,-0.2546494015659871,-0.5897257750096777,0.2200242921298922,0.1399429931007034,1.0
2709,29.94049,69.95213,2026-09-04,08:39:00,n,337.32,306.64,3.81,D,,,,0,1.0,1.0,,,0.0,0.2062606293303902,0.1355752192010554,-0.28482639470531,0.3280622559723269,0.2825068603087857,1.0
2710,30.47343,71.74202,2026-09-04,08:39:00,l,331.0,304.84,3.21,D,,,,0,1.0,1.0,,,0.0,0.4709773319395554,-0.1661604835932649,-0.4352845433747473,0.2015692627155658,0.1406289794658732,1.0
2712,31.5778,72.37859,2026-09-04,08:39:00,n,337.86,297.62,5.83,D,,,,0,1.0,1.0,,,0.0,0.572474624283566,-0.2164095770470196,-0.5358502960534255,0.2159487303360947,0.1465743652461242,1.0
2713,31.68232,72.20583,2026-09-04,08:39:00,n,336.61,295.47,4.36,D,,,,0,1.0,1.0,,,0.0,0.6488150683765133,-0.2477289176339132,-0.6077837775865792,0.2111463621840812,0.1367305420499178,1.0
2714,32.24791,73.92658,2026-09-04,08:39:00,n,332.01,295.3,3.62,D,,,,0,1.0,1.0,,,0.0,0.6547446218827392,-0.2575636833214892,-0.6043545685219663,0.1990339843105175,0.1285164306791557,1.0
2715,32.43256,71.36949,2026-09-04,08:39:00,n,345.57,297.08,6.24,D,,,,0,1.0,1.0,,,0.0,0.1046202559263955,-0.1639603237357113,-0.1294067468094212,0.1629724938577282,0.1245267726257807,0.99853515625
2765,24.31163,85.42353,2026-09-04,19:23:00,n,303.75,285.26,0.75,N,,,,0,1.0,1.0,,,0.0,0.5481815723213631,-0.149011778263026,-0.4730145187862635,0.23654702864106,0.1464873385189693,0.3779296875
2811,7.12493,81.54601,2026-09-04,19:30:00,n,295.77,285.71,2.74,N,,,,0,1.0,1.0,,,0.0,-0.0748401423511834,0.0935636534828554,0.2542435975792488,0.0904598144355759,0.0525298095825093,1.0
2831,25.5242,68.55288,2026-09-04,21:04:00,n,309.65,295.1,0.55,N,,,,0,1.0,1.0,,,0.0,0.6254625275846817,-0.2549491597425862,-0.588281511318432,0.2098605469454924,0.1293748535390477,1.0
2832,27.93788,69.72433,2026-09-04,21:04:00,n,309.45,296.46,0.66,N,,,,0,1.0,1.0,,,0.0,0.5242071239635891,-0.247715560454142,-0.5039642949053665,0.1821591552261452,0.1323149658110196,1.0
2840,18.2715,74.19861,2026-09-04,21:06:00,n,304.38,290.01,0.84,N,,,,0,1.0,1.0,,,0.0,0.5027327723301844,-0.0793726017142674,-0.5254786271626137,0.213190234355352,0.139432959057558,1.0
2877,21.43225,72.97722,2026-09-04,21:06:00,n,304.92,290.99,1.2,N,,,,0,1.0,1.0,,,0.0,,,,,,
2899,21.93913,81.98277,2026-09-04,21:06:00,n,302.44,286.54,1.05,N,,,,0,1.0,1.0,,,0.0,0.3034810347221409,-0.1418203441879281,-0.2277113566075403,0.1373435294759624,0.087188588288777,0.62255859375
2903,22.01587,82.17987,2026-09-04,21:06:00,n,301.54,286.43,0.65,N,,501.33269717,industrial_area,3,1.0,1.0,,,0.0,0.2563380370223834,-0.2022965129665918,-0.1428766845996686,0.1345702432450401,0.0826048673608595,0.220703125
2908,22.1076,83.12428,2026-09-04,21:06:00,n,302.56,286.66,0.81,N,,,,0,1.0,1.0,,,0.0,-0.0328364366397277,-0.0145991697490229,0.0858154480679641,0.1357101686930252,0.1006745762049646,0.02880859375
2921,23.40848,72.41589,2026-09-04,21:06:00,n,318.21,293.57,1.43,N,,519.47489068,industrial_area,15,1.0,1.0,,,0.0,,,,,,
2929,11.42084,77.48328,2026-09-04,21:08:00,n,312.92,284.16,0.82,N,,4894.21167064,industrial_works,1,1.0,1.0,,,0.0,0.5227688748009589,-0.1188225430858646,-0.5311543401584728,0.2426516460405813,0.1710130220787091,0.99365234375
2932,11.56157,77.70795,2026-09-04,21:08:00,n,302.5,285.11,0.52,N,,4005.73899545,power_plant,1,1.0,1.0,,,0.0,0.5650223843523742,-0.1071578809156784,-0.5507130699249846,0.2544996805295735,0.1773495408262083,0.611572265625
2949,16.36108,81.2864,2026-09-04,21:08:00,n,304.31,287.53,0.57,N,,,,0,1.0,1.0,,,0.0,0.3043051611489164,-0.102837978952966,-0.2766145896499727,0.2222180756255009,0.1696638484983887,0.690185546875
2958,6.1825,81.15936,2026-09-05,08:13:00,n,336.9,302.46,3.84,D,,3609.8101254,power_plant,1,1.0,1.0,,,0.0,0.3607502122454543,0.1155639624812144,-0.4179707751425101,0.3420710692239481,0.2432412841949371,1.0
2966,6.33726,80.82056,2026-09-05,08:13:00,n,335.6,301.81,3.01,D,,,,0,1.0,1.0,,,0.0,0.6310693580664309,-0.1869866416260519,-0.6015917548161119,0.2622750273794507,0.1520938389487809,0.8916015625
2968,6.35661,80.85766,2026-09-05,08:13:00,n,341.92,302.19,5.09,D,,,,0,1.0,1.0,,,0.0,0.4849665324570661,-0.0317887458251316,-0.5174541138745582,0.3292241045311406,0.2078044854270408,0.756591796875
2969,6.35751,80.79565,2026-09-05,08:13:00,n,331.18,300.59,2.77,D,,,,0,1.0,1.0,,,0.0,0.64295707351153,-0.1731485201621042,-0.6059145446363466,0.2822563048391375,0.1572882685473789,0.7783203125
2970,6.39684,81.07821,2026-09-05,08:13:00,n,347.64,303.69,8.98,D,,,,0,1.0,1.0,,,0.0,0.454367040982509,0.0570266520257945,-0.5040444564868602,0.2884466308751143,0.1808386231300573,1.0
2973,6.47917,80.77299,2026-09-05,08:13:00,n,333.8,303.06,3.1,D,,,,0,1.0,1.0,,,0.0,0.5940287730532247,-0.1111111362057606,-0.5914382761852307,0.2650205322797774,0.159203002941922,1.0
2974,6.57916,81.3848,2026-09-05,08:13:00,n,342.68,300.07,5.71,D,,,,0,1.0,1.0,,,0.0,0.6710078596917433,-0.140406798703804,-0.6182619372389213,0.2066266845176869,0.1077796387389753,1.0
2976,6.66843,81.51497,2026-09-05,08:13:00,n,343.89,303.91,6.85,D,,,,0,1.0,1.0,,,0.0,0.4851818161529185,0.026658579647539,-0.5305675365472204,0.3110113281945814,0.2017350096921291,1.0
2978,6.70425,81.31312,2026-09-05,08:13:00,n,331.44,301.08,4.82,D,,,,0,1.0,1.0,,,0.0,0.4821216611544136,-0.0067915225188374,-0.5400477831701507,0.3037628905640304,0.1952089601054467,1.0
2979,6.72359,81.30273,2026-09-05,08:13:00,n,342.56,303.37,11.06,D,,,,0,1.0,1.0,,,0.0,0.4462913039659257,-0.011034310423621,-0.5163656984937157,0.3077835936273914,0.1996885253829532,1.0
2980,6.7338,81.30119,2026-09-05,08:13:00,n,333.75,301.22,5.13,D,,,,0,1.0,1.0,,,0.0,0.4793889592785908,-0.0392331800800332,-0.5309550038624458,0.2918817868630867,0.1889123534811005,1.0
2983,6.75762,81.43685,2026-09-05,08:13:00,n,337.47,299.44,5.12,D,,,,0,1.0,1.0,,,0.0,0.4592414412243501,0.0348580743837126,-0.5273636764787069,0.3097029052769358,0.2147387206478015,1.0
2986,6.78665,81.44385,2026-09-05,08:13:00,n,335.04,303.8,4.9,D,,,,0,1.0,1.0,,,0.0,0.4602307053924507,0.0428586194417818,-0.5186831500982902,0.310434765608079,0.217183447068237,1.0
2989,7.15843,81.65216,2026-09-05,08:13:00,n,336.75,301.13,3.68,D,,,,0,1.0,1.0,,,0.0,0.6535121208087219,-0.0687934259297861,-0.6118292583244401,0.2721756836908753,0.1613609374362568,1.0
2994,7.21239,81.70628,2026-09-05,08:13:00,n,336.38,300.15,3.92,D,,3424.77589682,industrial_works,1,1.0,1.0,,,0.0,0.5127948696167224,0.0427028751200193,-0.5219310172423866,0.3108951905255708,0.2127244141497613,1.0
2996,7.29734,81.74046,2026-09-05,08:13:00,n,338.69,301.45,8.52,D,,,,0,1.0,1.0,,,0.0,0.2718435662234607,0.1323939068430903,-0.394174196876645,0.2983574953395873,0.2036407959412827,1.0
3002,7.30746,81.66486,2026-09-05,08:13:00,n,337.07,296.28,6.26,D,,3355.70229667,pipeline,3,1.0,1.0,,,0.0,0.5251329442172918,-0.0352528037188982,-0.4980325444302835,0.2699306639403858,0.1793957520021649,1.0
3005,7.39973,79.91376,2026-09-05,08:13:00,n,342.18,301.4,4.26,D,,4102.69788193,industrial_area,5,1.0,1.0,,,0.0,0.5149285886278544,-0.1112619904163621,-0.5166682697403351,0.3216694088393374,0.1912926159060328,0.2314453125
3007,7.4885,81.72768,2026-09-05,08:13:00,n,336.75,302.23,7.0,D,,,,0,1.0,1.0,,,0.0,0.308916099450495,0.1976101054483824,-0.4131666064669445,0.3668992431939841,0.2692726319583016,1.0
3010,7.51144,80.02458,2026-09-05,08:13:00,l,330.9,301.28,2.78,D,,3633.96324048,power_plant,1,1.0,1.0,,,0.0,0.6423561716032132,-0.1633701913436221,-0.595707943823427,0.2548870046292582,0.1401273731571463,0.264892578125
3011,7.56126,81.77585,2026-09-05,08:13:00,n,336.95,298.87,1.25,D,,2632.40591517,industrial_area,1,1.0,1.0,,,0.0,0.2573294639467015,-0.0914207916535812,-0.214596786658487,0.1681176024897013,0.1077333985235782,1.0
3012,7.59167,80.83134,2026-09-05,08:13:00,n,333.62,302.46,2.41,D,,,,0,1.0,1.0,,,0.0,0.583257415945597,-0.1271393305357819,-0.5841363403110018,0.2711532958110183,0.1608908202815655,1.0
3013,7.60346,81.00407,2026-09-05,08:13:00,n,340.52,298.77,4.52,D,,,,0,1.0,1.0,,,0.0,0.4700182644086539,-0.0313060598165596,-0.5148746857226938,0.2855750731250737,0.1810658936765321,1.0
3019,7.62678,81.06778,2026-09-05,08:13:00,l,332.79,303.23,2.51,D,,,,0,1.0,1.0,,,0.0,0.5244619485616888,-0.0831041101101835,-0.5408580741521081,0.2722108642637977,0.1690946532316957,1.0
3021,7.63089,80.6562,2026-09-05,08:13:00,n,334.1,300.94,3.24,D,,1927.7113095,industrial_works,7,1.0,1.0,,,0.0,0.6630655591671712,-0.213017888513751,-0.6070618628109739,0.2607210744905003,0.141849376366667,0.763427734375
3022,7.6407,80.81288,2026-09-05,08:13:00,n,336.79,303.38,2.77,D,,,,0,1.0,1.0,,,0.0,0.5602369447755738,-0.1333107116820081,-0.5631212488558683,0.2584700682330094,0.1518691406286052,1.0
3025,7.65567,81.16868,2026-09-05,08:13:00,n,340.63,303.89,9.04,D,,,,0,1.0,1.0,,,0.0,0.4226280917884613,0.0226006176196655,-0.4813043582373531,0.3005210939445533,0.1931512696100981,1.0
3026,7.66933,80.1969,2026-09-05,08:13:00,n,348.02,300.96,6.27,D,,2216.14445764,industrial_area,1,1.0,1.0,,,0.0,0.5200855508362119,-0.0493273178474825,-0.5233067999181126,0.293364824123752,0.1807578274355338,0.76416015625
3027,7.67097,81.17771,2026-09-05,08:13:00,n,345.72,305.33,4.4,D,,,,0,1.0,1.0,,,0.0,0.4987667397582037,-0.0071625224050224,-0.5336698933012562,0.2907966551301797,0.1814818845487025,1.0
3032,7.70151,81.59878,2026-09-05,08:13:00,n,342.51,303.41,4.64,D,,4058.82592853,power_plant,1,1.0,1.0,,,0.0,0.2823511558883809,0.2343814871492515,-0.3909756284773562,0.3745215819435543,0.2752985351144161,1.0
3035,7.75209,80.72167,2026-09-05,08:13:00,n,336.84,304.44,2.58,D,,,,0,1.0,1.0,,,0.0,0.5779971172263948,-0.154047879986243,-0.574505518257039,0.2703101662591187,0.1575940127362964,0.9990234375
3045,7.79189,80.17778,2026-09-05,08:13:00,n,336.17,300.25,1.97,D,,,,0,1.0,1.0,,,0.0,0.5660884721650986,-0.0951553936002341,-0.542263157343366,0.2544653845245581,0.1499022929736319,0.330078125
3047,7.81358,79.99068,2026-09-05,08:13:00,n,338.55,300.8,4.53,D,,,,0,1.0,1.0,,,0.0,0.5073026555759902,-0.0368859425883448,-0.5188617917274667,0.3351821742101669,0.1997655636224088,0.361572265625
3051,7.82964,81.0255,2026-09-05,08:13:00,n,337.07,303.53,1.79,D,,,,0,1.0,1.0,,,0.0,0.5855163875823409,-0.1892867076117035,-0.5714909440565529,0.2630925059571022,0.1512378951326454,0.749267578125
3052,7.84795,81.38319,2026-09-05,08:13:00,n,337.55,300.45,7.65,D,,,,0,1.0,1.0,,,0.0,0.3001694712418774,0.1833263776915928,-0.421289993662044,0.4494820556064951,0.3347944583083517,1.0
3053,7.85643,80.04865,2026-09-05,08:13:00,n,341.25,296.16,3.86,D,,,,0,1.0,1.0,,,0.0,0.6016725771140249,-0.1216463901166745,-0.5697872796899769,0.2774966876943835,0.157893553933157,0.272705078125
3056,7.86428,79.87926,2026-09-05,08:13:00,n,332.91,301.47,1.22,D,,4679.63065602,industrial_area,1,1.0,1.0,,,0.0,0.3809299098702816,-0.0145699099523495,-0.4193214693294307,0.3180299134112259,0.2060257725795208,0.39501953125
3065,7.91204,80.30305,2026-09-05,08:13:00,n,337.0,302.09,6.46,D,,,,0,1.0,1.0,,,0.0,0.3194289577714809,-0.0122077054412016,-0.303869882198534,0.2291283797033395,0.1470323586113186,0.50927734375
3068,7.93095,80.77126,2026-09-05,08:13:00,n,334.27,300.21,3.26,D,,3468.22137611,pipeline,8,1.0,1.0,,,0.0,0.7083957040605594,-0.2462842138637595,-0.6440842403442295,0.2272602050379646,0.1160267333355022,1.0
