ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction,event_id
0.43460822860464576,-0.09787097820576597,-0.42871180311023016,0.2669781238871858,0.19611997404384707,0.744384765625,743
0.4817794633430401,-0.14545302335432211,-0.45517175994330217,0.2708261992072826,0.19530252794045136,0.849853515625,749
0.40064032275231043,-0.05842956809591244,-0.42055847227673404,0.32566966767847716,0.2442264350564458,0.80810546875,750
0.35594759163301265,-0.047510753584627266,-0.3674649397514717,0.22388853364029837,0.17385335419824888,0.93896484375,760
0.5402696279129392,-0.16877403506757535,-0.5037316652948028,0.2074909914715552,0.13323615806760342,0.593505859375,761
0.4610832529063939,-0.11881411612888826,-0.42466289314273625,0.23561010789462375,0.16962743604333821,0.067626953125,762
0.2906183825131585,-0.1379711615653929,-0.1921810505240705,0.13986676575261542,0.09042006928129852,0.986572265625,766
0.8438892500626731,-0.262844301373686,-0.7114968649074164,0.23587841230502646,0.11154943127848363,0.9873046875,782
0.7605179860647375,-0.23562173477004225,-0.6380941336576416,0.19674096688095233,0.10087456056135125,1.0,785
0.5398878791321773,-0.06257034518437862,-0.5661333395541468,0.29275679153159667,0.18178790358340569,0.95263671875,789
0.6805188503997116,-0.14611122766958884,-0.6202211167396348,0.2553465819801204,0.1476275389723014,1.0,792
0.7185559820757452,-0.1653393134871625,-0.6459416898298191,0.21238144526250835,0.1102696776843004,1.0,793
0.35367799471255734,0.1236893792037983,-0.4287641819958106,0.3580435177285012,0.26569500798043066,0.93408203125,794
0.5406384437846186,-0.0100791100376021,-0.5318656201165205,0.29326552729799005,0.19794091806011238,1.0,798
0.7066995450422101,-0.17493159108594902,-0.6355647890379011,0.24464492396280638,0.13558547780014793,0.8994140625,799
0.3694268365384235,-0.022737779588599075,-0.44605414732811755,0.2865207959312047,0.19286298629103807,0.81591796875,800
0.5816690404007192,-0.20388985064800752,-0.5373552701662564,0.2847806438043111,0.19089469971507494,0.621826171875,803
0.38337651767751935,0.061261580000852925,-0.46142672415730784,0.34981072857302037,0.2432866079798296,0.9716796875,805
0.2947757549884177,0.022961231923031865,-0.3756902594290725,0.2575240948180406,0.18880195002535924,0.3505859375,806
0.42436690952636125,0.12019164533118652,-0.48573902794130075,0.3543469482247019,0.24785659172266605,1.0,807
0.44165625891626237,0.06647654649804256,-0.5041940523392441,0.34035432126984233,0.22506521014656755,1.0,808
0.4107913067157558,0.09747722472402823,-0.48742969684223186,0.34876381831418257,0.23656308595491282,1.0,809
0.2900071016224282,0.038529803299095104,-0.3495035453933588,0.28904245810949036,0.21443175759004787,0.568115234375,812
